rule_id,source_id,source_path,source_start_line,source_end_line,source_text,intent,applies_when,subject,rule_layer,candidate_category,candidate_item,secondary_impacts,cluster_id,treatment,target_rule_id,notes
RULE-W4-002-030,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,58,58,third_party/,proto 依赖默认位于 third_party/,建立服务目录时,third_party 路径,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,TECH-089-PROTO-DEPENDENCY-LOCATION,目录项
RULE-W4-002-031,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,59,59,migrations/,数据库迁移默认位于 migrations/,建立服务目录时,migrations 路径,implementation-detail,工程交付,实现,,CLUSTER-IMPLEMENTATION-MIGRATION-BACKFILL-DATA-FIX-SRC-W4-002,merge,IMPL-SERVICE-DIRECTORY-LAYOUT,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-032,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,60,60,queries/,sqlc 查询默认位于 queries/,建立服务目录时,queries 路径,implementation-detail,工程交付,实现,,CLUSTER-IMPLEMENTATION-BACKEND-CODE-GO-KRATOS-SQLC-GRPC-SERVICE,merge,IMPL-SERVICE-DIRECTORY-LAYOUT,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-033,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,61,61,sqlc.yaml,sqlc 配置默认位于 sqlc.yaml,建立服务目录时,sqlc config 路径,implementation-detail,工程交付,实现,,CLUSTER-IMPLEMENTATION-CONFIG-FLAG-RUNTIME-ROUTING-SRC-W4-002,merge,IMPL-SERVICE-DIRECTORY-LAYOUT,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-034,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,两个以上 `cmd/<name>`,存在两个以上 cmd 入口时必须维护 command registry,服务存在多入口时,command registry 触发,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-TRIGGER-PATH,G5 实现重写；合并 2 条同权威意图
RULE-W4-002-035,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,`governance/architecture/command-registry.json`,command registry 必须位于 governance/architecture/command-registry.json,服务存在多入口时,command registry 路径,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-BACKEND-CODE-GO-KRATOS-SQLC-GRPC-SERVICE,merge,IMPL-COMMAND-REGISTRY-TRIGGER-PATH,G5 实现重写；合并 2 条同权威意图
RULE-W4-002-036,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,每个实际入口恰好登记一次,每个实际入口必须恰好登记一次,维护 command registry 时,入口登记唯一性,normative-requirement,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,rewrite,IMPL-COMMAND-REGISTRY-EXACT-REGISTRATION,G5 实现重写；独立权威目标
RULE-W4-002-037,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,path,command registry 每个入口必须记录 path,维护 command registry 时,command path 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-038,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,purpose,command registry 每个入口必须记录 purpose,维护 command registry 时,command purpose 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-039,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,kind,command registry 每个入口必须记录 kind,维护 command registry 时,command kind 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-040,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,environment,command registry 每个入口必须记录 environment,维护 command registry 时,command environment 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-CONFIG-CODE-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-041,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,lifecycle,command registry 每个入口必须记录 lifecycle,维护 command registry 时,command lifecycle 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-042,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,starter,command registry 每个入口必须记录 starter,维护 command registry 时,command starter 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-043,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,dependencies,command registry 每个入口必须记录 dependencies,维护 command registry 时,command dependencies 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-044,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,privileges,command registry 每个入口必须记录 privileges,维护 command registry 时,command privileges 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-045,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,data_writes,command registry 每个入口必须记录 data_writes,维护 command registry 时,command data writes 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-046,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,failure_recovery,command registry 每个入口必须记录 failure_recovery,维护 command registry 时,command recovery 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-047,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,retirement,command registry 每个入口必须记录 retirement,维护 command registry 时,command retirement 字段,artifact-or-evidence,工程交付,实现,,CLUSTER-IMPLEMENTATION-WORKSPACE-TOOLING-SRC-W4-002,merge,IMPL-COMMAND-REGISTRY-SCHEMA,G5 实现重写；合并 11 条同权威意图
RULE-W4-002-048,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,必须可区分,生产 API、worker、管理 CLI 和开发工具必须可区分,维护 command registry 时,入口类型区分,normative-requirement,工程交付,实现,,CLUSTER-IMPLEMENTATION-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,IMPL-COMMAND-KIND-DISTINCTION,G5 实现重写；独立权威目标
RULE-W4-002-049,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,优先合并为统一管理 CLI,同类高权限一次性操作优先合并为统一管理 CLI,设计管理入口时,高权限入口合并,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-AUTH-TENANT-PERMISSION-SRC-W4-002,rewrite,TECH-142-AUTH-TENANT-PERMISSION-S01,registry 规则
RULE-W4-002-050,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,64,64,高风险不可逆 worker 可以保留进程隔离,高风险不可逆 worker 可保留进程隔离,设计管理入口时,不可逆 worker 隔离,risk-or-approval-boundary,工程交付,技术设计,,CLUSTER-TECH-DESIGN-ASYNC-JOB-WORKER-SRC-W4-002,rewrite,TECH-125-ASYNC-JOB-WORKER-S01,registry 规则
RULE-W4-002-051,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,68,68,少于 3 个核心 usecase 时，不再拆更多包,服务少于三个核心 usecase 时不再拆更多包,裁剪服务结构时,包拆分下限,implementation-detail,工程交付,实现,,CLUSTER-IMPLEMENTATION-BACKEND-CODE-GO-KRATOS-SQLC-GRPC-SERVICE,rewrite,IMPL-SERVICE-PACKAGE-YAGNI,G5 实现重写；独立权威目标
RULE-W4-002-052,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,69,69,`internal/service` 不写业务规则,internal/service 不得编写业务规则,实现服务层时,service 层边界,normative-requirement,工程交付,实现,,CLUSTER-IMPLEMENTATION-GOVERNANCE-GO-KRATOS-SQLC-GRPC-SERVICE,merge,IMPL-SERVICE-LAYER-SCOPE,G5 实现重写；合并 2 条同权威意图
RULE-W4-002-053,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,69,69,只做请求校验、调用 usecase、映射响应,internal/service 只做请求校验、usecase 调用和响应映射,实现服务层时,service 层职责,implementation-detail,工程交付,实现,,CLUSTER-IMPLEMENTATION-BACKEND-CODE-GO-KRATOS-SQLC-GRPC-SERVICE,merge,IMPL-SERVICE-LAYER-SCOPE,G5 实现重写；合并 2 条同权威意图
RULE-W4-002-054,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,70,70,`internal/biz` 不依赖 Kratos transport 和数据库实现,internal/biz 不得依赖 Kratos transport 或数据库实现,实现业务层时,biz 依赖边界,normative-requirement,工程交付,实现,,CLUSTER-IMPLEMENTATION-BACKEND-CODE-GO-KRATOS-SQLC-GRPC-SERVICE,rewrite,IMPL-BIZ-INDEPENDENCE,G5 实现重写；独立权威目标
RULE-W4-002-055,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,71,71,`internal/data` 不把 SQL 结果结构泄漏到 API 层,internal/data 不得把 SQL 结果结构泄漏到 API 层,实现数据层时,data 泄漏边界,normative-requirement,工程交付,实现,,CLUSTER-IMPLEMENTATION-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,IMPL-DATA-RESULT-ENCAPSULATION,G5 实现重写；独立权威目标
RULE-W4-002-056,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,72,72,没有真实需求时，不预建 message queue、cache、registry、多租户、插件系统,没有真实需求时不得预建队列、缓存、注册中心、多租户或插件系统,裁剪服务结构时,预建平台禁令,normative-requirement,工程交付,实现,,CLUSTER-IMPLEMENTATION-ASYNC-JOB-WORKER-SRC-W4-002,rewrite,IMPL-NO-SPECULATIVE-BACKEND-PLATFORM,G5 实现重写；独立权威目标
RULE-W4-002-057,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,76,76,先写 OpenSpec scenario，再改 `.proto`,每个 API 变更必须先写 OpenSpec scenario 再改 proto,改变服务 API 时,API scenario 前置,risk-or-approval-boundary,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,TECH-089-OPEN-SPEC-PROTO-LINKAGE,API 规则
RULE-W4-002-058,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,77,77,`package`,proto 必须有 package,定义 proto 时,proto package 字段,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,TECH-089-PROTO-IDENTITY-FIELDS,proto 字段
RULE-W4-002-059,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,77,77,`go_package`,proto 必须有 go_package,定义 proto 时,proto go package 字段,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-PROTO-IDENTITY-FIELDS,proto 字段
RULE-W4-002-060,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,78,78,默认一元 RPC,gRPC 方法默认使用一元 RPC,设计 gRPC 方法时,unary RPC 默认,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,TECH-089-GRPC-METHOD-SHAPE,API 规则
RULE-W4-002-061,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,78,78,真实长任务、增量输出或双向协作时才用 streaming,仅真实长任务、增量输出或双向协作时使用 streaming,设计 gRPC 方法时,streaming 条件,risk-or-approval-boundary,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-GRPC-METHOD-SHAPE,API 规则
RULE-W4-002-062,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,79,79,必填,请求字段必须表达必填约束,设计 API 请求时,required 约束,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,TECH-089-API-REQUEST-CONSTRAINTS,请求约束
RULE-W4-002-063,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,79,79,长度,请求字段必须表达长度约束,设计 API 请求时,length 约束,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-API-REQUEST-CONSTRAINTS,请求约束
RULE-W4-002-064,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,79,79,范围,请求字段必须表达范围约束,设计 API 请求时,range 约束,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-API-REQUEST-CONSTRAINTS,请求约束
RULE-W4-002-065,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,79,79,分页,请求字段必须表达分页约束,设计 API 请求时,pagination 约束,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-API-REQUEST-CONSTRAINTS,请求约束
RULE-W4-002-066,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,79,79,排序,请求字段必须表达排序约束,设计 API 请求时,sort 约束,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-API-REQUEST-CONSTRAINTS,请求约束
RULE-W4-002-067,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,79,79,filter 的允许范围,请求字段必须表达 filter 允许范围,设计 API 请求时,filter 约束,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-API-REQUEST-CONSTRAINTS,请求约束
RULE-W4-002-068,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,80,80,明确 annotation 或 gateway 设计,对外 HTTP 必须使用明确 annotation 或 gateway 设计,暴露 HTTP API 时,HTTP 映射设计,artifact-or-evidence,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,TECH-089-HTTP-GATEWAY-BOUNDARY,API 规则
RULE-W4-002-069,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,80,80,不让 HTTP 形态反向污染内部 gRPC 契约,HTTP 形态不得反向污染内部 gRPC 契约,暴露 HTTP API 时,HTTP gRPC 边界,normative-requirement,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-HTTP-GATEWAY-BOUNDARY,API 规则
RULE-W4-002-070,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,81,81,业务错误,错误模型必须区分业务错误,设计 API 错误模型时,业务错误类别,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,TECH-089-API-ERROR-CATEGORIES,错误类别
RULE-W4-002-071,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,81,81,参数错误,错误模型必须区分参数错误,设计 API 错误模型时,参数错误类别,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-API-ERROR-CATEGORIES,错误类别
RULE-W4-002-072,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,81,81,权限错误,错误模型必须区分权限错误,设计 API 错误模型时,权限错误类别,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-API-ERROR-CATEGORIES,错误类别
RULE-W4-002-073,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,81,81,依赖错误,错误模型必须区分依赖错误,设计 API 错误模型时,依赖错误类别,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-API-ERROR-CATEGORIES,错误类别
RULE-W4-002-074,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,81,81,内部错误,错误模型必须区分内部错误,设计 API 错误模型时,内部错误类别,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-API-ERROR-CATEGORIES,错误类别
RULE-W4-002-075,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,82,82,metadata 只传 trace、auth、request id、tenant 等横切信息,metadata 只能传横切信息,设计 gRPC metadata 时,metadata 用途边界,normative-requirement,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,TECH-089-GRPC-METADATA-SCOPE,API 规则
RULE-W4-002-076,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,82,82,不传核心业务数据,metadata 不得传核心业务数据,设计 gRPC metadata 时,metadata 业务数据禁令,normative-requirement,工程交付,技术设计,,CLUSTER-TECH-DESIGN-API-CONTRACT-ERROR-MODEL-SRC-W4-002,merge,TECH-089-GRPC-METADATA-SCOPE,API 规则
RULE-W4-002-077,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,83,83,客户端调用必须设置 deadline,gRPC 客户端调用必须设置 deadline,实现 gRPC 调用时,client deadline,risk-or-approval-boundary,工程交付,实现,,CLUSTER-IMPLEMENTATION-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,IMPL-GRPC-CLIENT-DEADLINE,G5 实现重写；独立权威目标
RULE-W4-002-078,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,83,83,服务端必须尊重 context cancellation,gRPC 服务端必须尊重 context cancellation,实现 gRPC 服务时,server cancellation,risk-or-approval-boundary,工程交付,实现,,CLUSTER-IMPLEMENTATION-API-CONTRACT-ERROR-MODEL-SRC-W4-002,rewrite,IMPL-GRPC-SERVER-CANCELLATION,G5 实现重写；独立权威目标
RULE-W4-002-079,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,83,83,写操作要有幂等或事务策略,写操作必须有幂等或事务策略,实现可取消的写操作时,写操作恢复策略,risk-or-approval-boundary,工程交付,技术设计,,CLUSTER-TECH-DESIGN-BACKUP-RESTORE-RECOVERY-FP-SRC-W4-002,rewrite,TECH-156-BACKUP-RESTORE-RECOVERY-S01,API 规则
RULE-W4-002-080,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,87,87,schema 和 migration 先于 query,schema 和 migration 必须先于 query,实现数据访问时,schema 先行,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-MIGRATION-BACKFILL-DATA-FIX-FP-SRC-W4-002,rewrite,TECH-221-MIGRATION-BACKFILL-DATA-FIX-S01,数据顺序
RULE-W4-002-081,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,88,88,query 先于 Go repository 实现,query 必须先于 Go repository 实现,实现数据访问时,query 先行,implementation-detail,工程交付,实现,,CLUSTER-IMPLEMENTATION-BACKEND-CODE-GO-KRATOS-SQLC-GRPC-SERVICE,rewrite,IMPL-QUERY-BEFORE-REPOSITORY,G5 实现重写；独立权威目标
RULE-W4-002-082,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,89,89,优先采用 MySQL/PostgreSQL 通用语法,SQL 优先采用 MySQL/PostgreSQL 通用语法,编写 SQL 时,可移植 SQL 默认,implementation-detail,工程交付,技术设计,,CLUSTER-TECH-DESIGN-SCHEMA-DATA-GO-KRATOS-SQLC-GRPC-SERVICE,rewrite,TECH-251-SCHEMA-DATA-GO-KRATOS-SQLC-GRPC-SERVICE-S04,数据规则
RULE-W4-002-083,SRC-W4-002,docs/W4-build/01-go-kratos-sqlc-grpc-service-standard.md,89,89,必须隔离,数据库专有能力必须隔离,使用数据库专有能力时,专有能力隔离,normative-requirement,工程交付,技术设计,,CLUSTER-TECH-DESIGN-SCHEMA-DATA-GO-KRATOS-SQLC-GRPC-SERVICE,rewrite,TECH-251-SCHEMA-DATA-GO-KRATOS-SQLC-GRPC-SERVICE-S05,数据规则
